,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,1.0,0.742638149232661,0.7774358148264968,0.6637234132607539,0.24540711644117846,0.5245891355634481,0.18795607292502153,0.567636864436214,0.2770907287998047,0.2506281169506591,0.16127638485857138,0.1275798944487233,0.14458697061125733,0.21671473579835157
AF3,0.742638149232661,1.0,0.7281268999937145,0.8675275492699451,0.4998082470690721,0.7701872600176758,0.42062275096112,0.5407173648067451,0.1860327663121275,0.4124443659538085,0.37666721282454396,0.16387690172977631,0.19760981112664747,0.11590993257076654
F7,0.7774358148264968,0.7281268999937145,1.0,0.5703549020596326,0.500482975993189,0.43536218612322614,0.2121206632244581,0.2187275514710428,0.3800415466621569,0.1988903153387334,0.21652493248119684,0.23771715553237543,0.07443817555171661,0.1403357565758787
F3,0.6637234132607539,0.8675275492699451,0.5703549020596326,1.0,0.3096272084853241,0.8257028321662779,0.13239652640971375,0.5909256809595669,0.21904564414292618,0.5378992933898514,0.2398972980554854,0.06255635196584067,0.13621202558799467,0.23274504371002774
F4,0.24540711644117846,0.4998082470690721,0.500482975993189,0.3096272084853241,1.0,0.23326448893130486,0.4961783747395012,0.0562040190930657,0.4697707751286818,0.2310348989477447,0.3386124387401081,0.29669035040093394,0.12349640484359581,0.18526232595552455
F8,0.5245891355634481,0.7701872600176758,0.43536218612322614,0.8257028321662779,0.23326448893130486,1.0,0.05609556007075106,0.4290222370708855,0.20277914457131904,0.42183939433644513,0.36136776467672715,0.21988453265681096,0.14057542030798878,0.4275291953254592
AF4,0.18795607292502153,0.42062275096112,0.2121206632244581,0.13239652640971375,0.4961783747395012,0.05609556007075106,1.0,0.34094387726539255,0.2726614109548852,0.27252548590813386,0.015164909429107365,0.3706316396983745,0.010197794686860093,0.3484274503737642
FP2,0.567636864436214,0.5407173648067451,0.2187275514710428,0.5909256809595669,0.0562040190930657,0.4290222370708855,0.34094387726539255,1.0,0.09897437976628272,0.05149877031699375,0.026666549578539797,0.14304437899673453,0.029766777290511567,0.12193550100650816
T7,0.2770907287998047,0.1860327663121275,0.3800415466621569,0.21904564414292618,0.4697707751286818,0.20277914457131904,0.2726614109548852,0.09897437976628272,1.0,0.6833976747668246,0.024910471900678632,0.37133299144555926,0.09987914369413206,0.2857621042204368
T8,0.2506281169506591,0.4124443659538085,0.1988903153387334,0.5378992933898514,0.2310348989477447,0.42183939433644513,0.27252548590813386,0.05149877031699375,0.6833976747668246,0.9999999999999998,0.016710389079061284,0.3239035081511777,0.3397876477375814,0.1199482374477253
P7,0.16127638485857138,0.37666721282454396,0.21652493248119684,0.2398972980554854,0.3386124387401081,0.36136776467672715,0.015164909429107365,0.026666549578539797,0.024910471900678632,0.016710389079061284,1.0,0.16737122146664177,0.1311820286619424,0.29001552193920904
P8,0.1275798944487233,0.16387690172977631,0.23771715553237543,0.06255635196584067,0.29669035040093394,0.21988453265681096,0.3706316396983745,0.14304437899673453,0.37133299144555926,0.3239035081511777,0.16737122146664177,1.0,0.1054925905568664,0.667375441433967
P3,0.14458697061125733,0.19760981112664747,0.07443817555171661,0.13621202558799467,0.12349640484359581,0.14057542030798878,0.010197794686860093,0.029766777290511567,0.09987914369413206,0.3397876477375814,0.1311820286619424,0.1054925905568664,1.0,0.1808285497195583
P4,0.21671473579835157,0.11590993257076654,0.1403357565758787,0.23274504371002774,0.18526232595552455,0.4275291953254592,0.3484274503737642,0.12193550100650816,0.2857621042204368,0.1199482374477253,0.29001552193920904,0.667375441433967,0.1808285497195583,0.9999999999999997
