,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,1.0,0.8701778865076932,0.12258653464535912,0.470312142661606,0.44145730332748523,0.40423227548105556,0.5884045618561768,0.7970988116348847,0.15479351408229605,0.4657322336408127,0.09778454182549819,0.09697786762246524,0.2689616619468881,0.08647179292129392
AF3,0.8701778865076932,1.0,0.16957676077466266,0.5638094471815374,0.4785142085918238,0.26319148343366106,0.5183169600896333,0.6564416908871941,0.14143877085312356,0.23511839342423257,0.1068399872141121,0.025718039976636242,0.21557838410030644,0.010805804208265116
F7,0.12258653464535912,0.16957676077466266,0.9999999999999999,0.1651635361267327,0.032373984404703515,0.06413526587710339,0.08781018880063074,0.1496118761572055,0.5695288548068833,0.1402680477555659,0.3101095091660026,0.14055541013976375,0.3759663832527166,0.0061038967626104446
F3,0.470312142661606,0.5638094471815374,0.1651635361267327,1.0,0.6446096193953952,0.5362517037237753,0.6179865189458303,0.688050193625988,0.32572975473305127,0.010008978578550029,0.233549395829791,0.18742777141221895,0.4092925786507487,0.19594883471229158
F4,0.44145730332748523,0.4785142085918238,0.032373984404703515,0.6446096193953952,0.9999999999999998,0.7670985697188454,0.8324472217680376,0.5163885713289594,0.5392391706250829,0.15243888662348173,0.34638552594476407,0.02796324352598681,0.5376529507677791,0.0011855413639518947
F8,0.40423227548105556,0.26319148343366106,0.06413526587710339,0.5362517037237753,0.7670985697188454,0.9999999999999999,0.6410641107674144,0.49719636473367745,0.33778281057511705,0.22856869746754138,0.44905999049945183,0.09069254877875493,0.2801330057313771,0.21859589284188347
AF4,0.5884045618561768,0.5183169600896333,0.08781018880063074,0.6179865189458303,0.8324472217680376,0.6410641107674144,1.0,0.7842497179202209,0.47249544625780504,0.4044490661769359,0.44226061641008385,0.2344157335420583,0.44221854316996345,0.05407567889805792
FP2,0.7970988116348847,0.6564416908871941,0.1496118761572055,0.688050193625988,0.5163885713289594,0.49719636473367745,0.7842497179202209,1.0,0.2884553439678489,0.40262875282131394,0.40382561150378793,0.2272304307524029,0.3347791452608052,0.006911607657515806
T7,0.15479351408229605,0.14143877085312356,0.5695288548068833,0.32572975473305127,0.5392391706250829,0.33778281057511705,0.47249544625780504,0.2884553439678489,0.9999999999999998,0.24905852135315584,0.595739106864478,0.22819437401864895,0.7958765055755876,0.12908902935334582
T8,0.4657322336408127,0.23511839342423257,0.1402680477555659,0.010008978578550029,0.15243888662348173,0.22856869746754138,0.4044490661769359,0.40262875282131394,0.24905852135315584,1.0,0.3615063340019997,0.6009224465501795,0.32159442715549263,0.36791863498152505
P7,0.09778454182549819,0.1068399872141121,0.3101095091660026,0.233549395829791,0.34638552594476407,0.44905999049945183,0.44226061641008385,0.40382561150378793,0.595739106864478,0.3615063340019997,1.0,0.40817584073704155,0.6408267185935521,0.30147037797851217
P8,0.09697786762246524,0.025718039976636242,0.14055541013976375,0.18742777141221895,0.02796324352598681,0.09069254877875493,0.2344157335420583,0.2272304307524029,0.22819437401864895,0.6009224465501795,0.40817584073704155,1.0,0.2031038997373191,0.6684951778586361
P3,0.2689616619468881,0.21557838410030644,0.3759663832527166,0.4092925786507487,0.5376529507677791,0.2801330057313771,0.44221854316996345,0.3347791452608052,0.7958765055755876,0.32159442715549263,0.6408267185935521,0.2031038997373191,0.9999999999999998,0.4432030523933419
P4,0.08647179292129392,0.010805804208265116,0.0061038967626104446,0.19594883471229158,0.0011855413639518947,0.21859589284188347,0.05407567889805792,0.006911607657515806,0.12908902935334582,0.36791863498152505,0.30147037797851217,0.6684951778586361,0.4432030523933419,1.0
