,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,1.0,0.5648913191714937,0.3927009734243879,0.3985220518728237,0.169136516837406,0.6602392141163101,0.3629742448066889,0.3758936352529524,0.11359827220361769,0.2175854350563133,0.3215026739728896,0.061953388486581634,0.43658301793607635,0.23280492769858172
AF3,0.5648913191714937,0.9999999999999997,0.040589517919896276,0.2957622856283375,0.2701187169044903,0.17797449308750757,0.5786726263125308,0.19577868671913728,0.028587664564383927,0.10425414518068297,0.30665422707617507,0.08350575379034203,0.1588648518669561,0.08223628363382683
F7,0.3927009734243879,0.040589517919896276,1.0,0.41336826045006125,0.1782221895676784,0.1431606012802445,0.363247729531336,0.268113435726098,0.5558588924387029,0.2075925251067612,0.11123910095303259,0.23119525688470663,0.49629953515625475,0.05903747632474137
F3,0.3985220518728237,0.2957622856283375,0.41336826045006125,1.0,0.48582473478473476,0.11461987584815964,0.3618899006757416,0.15621906751271414,0.011057847525037523,0.16863811455756375,0.19288614423273254,0.34519928354804486,0.09676633010209114,0.1541387409309072
F4,0.169136516837406,0.2701187169044903,0.1782221895676784,0.48582473478473476,1.0,0.4629988517781805,0.2513905122839608,0.4752128373919518,0.21046022983761303,0.14492703229742088,0.02999942158196496,0.052749048904889004,0.2803491769586696,0.20229069731048246
F8,0.6602392141163101,0.17797449308750757,0.1431606012802445,0.11461987584815964,0.4629988517781805,1.0,0.23447378615709316,0.3639519377206069,0.29528321755747655,0.07153165352177819,0.4551609796409787,0.09948243878316693,0.26281909682752946,0.20757294649410715
AF4,0.3629742448066889,0.5786726263125308,0.363247729531336,0.3618899006757416,0.2513905122839608,0.23447378615709316,1.0,0.39751281013873413,0.5864229602166846,0.14226152199725567,0.2196026869464971,0.12701641961641433,0.25059828935271394,0.13799608345157593
FP2,0.3758936352529524,0.19577868671913728,0.268113435726098,0.15621906751271414,0.4752128373919518,0.3639519377206069,0.39751281013873413,1.0,0.14860981268801265,0.003968924638888552,0.24110825109628728,0.06286966640921804,0.14518898206030068,0.11462916924440238
T7,0.11359827220361769,0.028587664564383927,0.5558588924387029,0.011057847525037523,0.21046022983761303,0.29528321755747655,0.5864229602166846,0.14860981268801265,1.0,0.26029351081212154,0.20224466422459692,0.12163487199017027,0.5288642305057857,0.1997361139741757
T8,0.2175854350563133,0.10425414518068297,0.2075925251067612,0.16863811455756375,0.14492703229742088,0.07153165352177819,0.14226152199725567,0.003968924638888552,0.26029351081212154,1.0,0.2696474234447982,0.34312965228081427,0.061391480623172914,0.24202666142225848
P7,0.3215026739728896,0.30665422707617507,0.11123910095303259,0.19288614423273254,0.02999942158196496,0.4551609796409787,0.2196026869464971,0.24110825109628728,0.20224466422459692,0.2696474234447982,1.0,0.11109022002614038,0.1230960865797421,0.19092328692163701
P8,0.061953388486581634,0.08350575379034203,0.23119525688470663,0.34519928354804486,0.052749048904889004,0.09948243878316693,0.12701641961641433,0.06286966640921804,0.12163487199017027,0.34312965228081427,0.11109022002614038,1.0,0.2173916277616351,0.7727920101684091
P3,0.43658301793607635,0.1588648518669561,0.49629953515625475,0.09676633010209114,0.2803491769586696,0.26281909682752946,0.25059828935271394,0.14518898206030068,0.5288642305057857,0.061391480623172914,0.1230960865797421,0.2173916277616351,1.0,0.09996905810471314
P4,0.23280492769858172,0.08223628363382683,0.05903747632474137,0.1541387409309072,0.20229069731048246,0.20757294649410715,0.13799608345157593,0.11462916924440238,0.1997361139741757,0.24202666142225848,0.19092328692163701,0.7727920101684091,0.09996905810471314,1.0
