,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,1.0,0.3984948010315911,0.0657488882140009,0.16294487393407056,0.0701959784084912,0.48033214532945967,0.10950989425212918,0.3167234550137775,0.1944511756602301,0.3799716425275067,0.19215286217500116,0.3210472106261051,0.0635855337496051,0.06643231939152089
AF3,0.3984948010315911,1.0,0.4015889295697995,0.027436459265425373,0.34598978336941066,0.28247605266025066,0.37354323746174856,0.244532999521498,0.364006715414786,0.302662347958406,0.009338932486787216,0.2873999949202538,0.14840209385523323,0.32497447726373635
F7,0.0657488882140009,0.4015889295697995,0.9999999999999998,0.45034091888355,0.370912285513862,0.004876601954319576,0.06024621709272385,0.049305974700866895,0.44049037639024746,0.21443153985507024,0.0638823970039275,0.3121609672393022,0.22694663218698763,0.18880073744604486
F3,0.16294487393407056,0.027436459265425373,0.45034091888355,0.9999999999999997,0.017060950058093244,0.04835030124116027,0.144741941910492,0.00963839786336379,0.4671928732562123,0.06825873210017547,0.29683998366628894,0.4306114545543593,0.41572443273599513,0.13674313057247225
F4,0.0701959784084912,0.34598978336941066,0.370912285513862,0.017060950058093244,1.0,0.13802146081945976,0.15791535960452321,0.25640798357839395,0.04799607356179866,0.3262923169200205,0.29611882198538564,0.15506018475329209,0.03669227509218956,0.04781947270816961
F8,0.48033214532945967,0.28247605266025066,0.004876601954319576,0.04835030124116027,0.13802146081945976,1.0,0.10302767431744589,0.45653918780438285,0.23717849773020921,0.551876236710828,0.014382792245686782,0.22582624623231867,0.35493372873441187,0.16663366701420726
AF4,0.10950989425212918,0.37354323746174856,0.06024621709272385,0.144741941910492,0.15791535960452321,0.10302767431744589,1.0,0.3200286354396785,0.21130610679471623,0.1934069187964872,0.1777527166380197,0.08070448002732947,0.14996689342139768,0.1762531209971206
FP2,0.3167234550137775,0.244532999521498,0.049305974700866895,0.00963839786336379,0.25640798357839395,0.45653918780438285,0.3200286354396785,0.9999999999999998,0.43183622619118667,0.1788975339449287,0.307071149325567,0.16544750029196884,0.16916953544996421,0.10460952788422269
T7,0.1944511756602301,0.364006715414786,0.44049037639024746,0.4671928732562123,0.04799607356179866,0.23717849773020921,0.21130610679471623,0.43183622619118667,1.0,0.23082429977976845,0.39033172549814593,0.2169170394818823,0.1912163457659019,0.47022561026459364
T8,0.3799716425275067,0.302662347958406,0.21443153985507024,0.06825873210017547,0.3262923169200205,0.551876236710828,0.1934069187964872,0.1788975339449287,0.23082429977976845,1.0,0.05403353461070459,0.0633023881198841,0.002286063859095855,0.117039742410595
P7,0.19215286217500116,0.009338932486787216,0.0638823970039275,0.29683998366628894,0.29611882198538564,0.014382792245686782,0.1777527166380197,0.307071149325567,0.39033172549814593,0.05403353461070459,1.0,0.015378574433415892,0.44125033148601006,0.2645783661573796
P8,0.3210472106261051,0.2873999949202538,0.3121609672393022,0.4306114545543593,0.15506018475329209,0.22582624623231867,0.08070448002732947,0.16544750029196884,0.2169170394818823,0.0633023881198841,0.015378574433415892,0.9999999999999998,0.2909798197337772,0.04455649172418767
P3,0.0635855337496051,0.14840209385523323,0.22694663218698763,0.41572443273599513,0.03669227509218956,0.35493372873441187,0.14996689342139768,0.16916953544996421,0.1912163457659019,0.002286063859095855,0.44125033148601006,0.2909798197337772,1.0,0.21631294691645803
P4,0.06643231939152089,0.32497447726373635,0.18880073744604486,0.13674313057247225,0.04781947270816961,0.16663366701420726,0.1762531209971206,0.10460952788422269,0.47022561026459364,0.117039742410595,0.2645783661573796,0.04455649172418767,0.21631294691645803,1.0
