,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,0.9999999999999999,0.8415031451240444,0.3504992073866544,0.8385927158867885,0.24776843390169315,0.6418356838032913,0.6263427024691951,0.8061494661610428,0.4003597058473202,0.17257723151785737,0.40854276085407704,0.05394837275371991,0.48682009898871403,0.1228699942988465
AF3,0.8415031451240444,0.9999999999999996,0.22436369254545702,0.7735527399492457,0.2861321976568482,0.6058094637384777,0.6548951867352021,0.7241308147185419,0.3497034256088455,0.09057005673763108,0.42261070596239386,0.08934115622141747,0.47098493500306926,0.3166604029117196
F7,0.3504992073866544,0.22436369254545702,1.0,0.42729721925110264,0.21388421811176808,0.1774540741741659,0.08741210966801644,0.25518714048839003,0.3769259686391685,0.12138700398193007,0.045517321107928346,0.26630242366263157,0.1912794251707397,0.18658155370372273
F3,0.8385927158867885,0.7735527399492457,0.42729721925110264,1.0,0.1200626621576215,0.426496289374483,0.5240876912581792,0.759512620673862,0.49144394613449044,0.07937544050315322,0.23426885290926036,0.2438280090345203,0.3251854056355209,0.38897971404945686
F4,0.24776843390169315,0.2861321976568482,0.21388421811176808,0.1200626621576215,0.9999999999999998,0.6155848786518692,0.6734020328243492,0.2924846283222359,0.04995900509656853,0.19404872167780807,0.34190245218046494,0.2218060732170305,0.5286403213839096,0.06857641730497031
F8,0.6418356838032913,0.6058094637384777,0.1774540741741659,0.426496289374483,0.6155848786518692,0.9999999999999999,0.5878967144322018,0.6866483150170585,0.27025926453669513,0.2841996858033402,0.4723301653136844,0.19866742412028657,0.3928070762731639,0.1013606796193196
AF4,0.6263427024691951,0.6548951867352021,0.08741210966801644,0.5240876912581792,0.6734020328243492,0.5878967144322018,0.9999999999999999,0.6957215520001727,0.36501231196547684,0.11163291789467734,0.5828090941106188,0.02555017694880206,0.7735856436376771,0.12811297769720847
FP2,0.8061494661610428,0.7241308147185419,0.25518714048839003,0.759512620673862,0.2924846283222359,0.6866483150170585,0.6957215520001727,1.0,0.4457310533174177,0.19775387850447024,0.4015849993054273,0.15396098290057458,0.3858859499077619,0.06476325358536453
T7,0.4003597058473202,0.3497034256088455,0.3769259686391685,0.49144394613449044,0.04995900509656853,0.27025926453669513,0.36501231196547684,0.4457310533174177,0.9999999999999999,0.38216043676959477,0.521411747407562,0.054309562784015636,0.0012362102928670515,0.009307647663818142
T8,0.17257723151785737,0.09057005673763108,0.12138700398193007,0.07937544050315322,0.19404872167780807,0.2841996858033402,0.11163291789467734,0.19775387850447024,0.38216043676959477,1.0,0.005055151207045729,0.44492833110298613,0.3315526883210711,0.30321214833648236
P7,0.40854276085407704,0.42261070596239386,0.045517321107928346,0.23426885290926036,0.34190245218046494,0.4723301653136844,0.5828090941106188,0.4015849993054273,0.521411747407562,0.005055151207045729,1.0,0.14125291312133695,0.660865190577486,0.10841093119870963
P8,0.05394837275371991,0.08934115622141747,0.26630242366263157,0.2438280090345203,0.2218060732170305,0.19866742412028657,0.02555017694880206,0.15396098290057458,0.054309562784015636,0.44492833110298613,0.14125291312133695,0.9999999999999999,0.0030801176299509944,0.9244699053914751
P3,0.48682009898871403,0.47098493500306926,0.1912794251707397,0.3251854056355209,0.5286403213839096,0.3928070762731639,0.7735856436376771,0.3858859499077619,0.0012362102928670515,0.3315526883210711,0.660865190577486,0.0030801176299509944,1.0,0.192695198583977
P4,0.1228699942988465,0.3166604029117196,0.18658155370372273,0.38897971404945686,0.06857641730497031,0.1013606796193196,0.12811297769720847,0.06476325358536453,0.009307647663818142,0.30321214833648236,0.10841093119870963,0.9244699053914751,0.192695198583977,1.0
