,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,1.0,0.34557846963321504,0.5141475559293698,0.3189767302260154,0.18212790297016568,0.10938469236255617,0.11232852905910365,0.4104151326924479,0.13568373313541418,0.23008148377501428,0.1464406147217047,0.17667835215956984,0.15155381440202387,0.25122849701420663
AF3,0.34557846963321504,1.0,0.6656311858903511,0.12495116548394576,0.18096800711655822,0.24210861600427083,0.10518625738178837,0.4862933396392646,0.1731332411051082,0.1420903169624772,0.07383087844141044,0.2882435817423047,0.08657551744734795,0.4722243473258914
F7,0.5141475559293698,0.6656311858903511,1.0,0.2137368765594355,0.06992642066406057,0.32366470803455,0.12903500008948035,0.4479131605753885,0.23653856844680335,0.1266734796660927,0.13559940037079693,0.27792872147540587,0.11263286107442136,0.3879050478623419
F3,0.3189767302260154,0.12495116548394576,0.2137368765594355,1.0,0.04819461564612082,0.006116524014975075,0.3482918476697802,0.21835543316175343,0.541720453483174,0.08764953200725349,0.22023672212824635,0.1480893451509503,0.043226372896612034,0.05950412838345929
F4,0.18212790297016568,0.18096800711655822,0.06992642066406057,0.04819461564612082,0.9999999999999999,0.6086270770373584,0.20831733547725395,0.28993266755206903,0.0347545529334935,0.24208137014398062,0.04075056588362673,0.06243484841805387,0.2539491312520654,0.18004084400855686
F8,0.10938469236255617,0.24210861600427083,0.32366470803455,0.006116524014975075,0.6086270770373584,0.9999999999999999,0.4306231620094264,0.019020993960015865,0.15738055269988127,0.38221350736035536,0.1761231857898274,0.14378931845839796,0.14769639620295016,0.30970476204199726
AF4,0.11232852905910365,0.10518625738178837,0.12903500008948035,0.3482918476697802,0.20831733547725395,0.4306231620094264,0.9999999999999998,0.3088645493078562,0.13785835154850828,0.33955802363684245,0.08368019175750692,0.475298672007152,0.16327188731785766,0.6179025167825569
FP2,0.4104151326924479,0.4862933396392646,0.4479131605753885,0.21835543316175343,0.28993266755206903,0.019020993960015865,0.3088645493078562,1.0,0.1151437032817517,0.16376640020423916,0.27288908123776745,0.28332215533434635,0.6031262536774141,0.02188636190855342
T7,0.13568373313541418,0.1731332411051082,0.23653856844680335,0.541720453483174,0.0347545529334935,0.15738055269988127,0.13785835154850828,0.1151437032817517,1.0,0.026320304181925713,0.14938033397854508,0.3699064254896732,0.08760393822436163,0.13088415613741822
T8,0.23008148377501428,0.1420903169624772,0.1266734796660927,0.08764953200725349,0.24208137014398062,0.38221350736035536,0.33955802363684245,0.16376640020423916,0.026320304181925713,1.0,0.08544917588174425,0.1308302487833602,0.1576703701725059,0.36801573106516594
P7,0.1464406147217047,0.07383087844141044,0.13559940037079693,0.22023672212824635,0.04075056588362673,0.1761231857898274,0.08368019175750692,0.27288908123776745,0.14938033397854508,0.08544917588174425,0.9999999999999999,0.19930083398929424,0.20321409117922043,0.27655435467476047
P8,0.17667835215956984,0.2882435817423047,0.27792872147540587,0.1480893451509503,0.06243484841805387,0.14378931845839796,0.475298672007152,0.28332215533434635,0.3699064254896732,0.1308302487833602,0.19930083398929424,1.0,0.6447367256034512,0.8002795942483667
P3,0.15155381440202387,0.08657551744734795,0.11263286107442136,0.043226372896612034,0.2539491312520654,0.14769639620295016,0.16327188731785766,0.6031262536774141,0.08760393822436163,0.1576703701725059,0.20321409117922043,0.6447367256034512,1.0,0.45514793959939004
P4,0.25122849701420663,0.4722243473258914,0.3879050478623419,0.05950412838345929,0.18004084400855686,0.30970476204199726,0.6179025167825569,0.02188636190855342,0.13088415613741822,0.36801573106516594,0.27655435467476047,0.8002795942483667,0.45514793959939004,1.0
