,FP1,AF3,F7,F3,F4,F8,AF4,FP2,T7,T8,P7,P8,P3,P4
FP1,0.9999999999999999,0.8688633327724885,0.3214962340417937,0.5678034817919353,0.7593916500781889,0.40759761700738695,0.8253224156154755,0.7209642306232028,0.11091491512009469,0.19313360258459955,0.3547477309881603,0.36708959393586105,0.45455360457079497,0.5193813047664704
AF3,0.8688633327724885,1.0,0.5161395086291042,0.7837750160052697,0.7169578970183533,0.29014074254146655,0.6580285174979859,0.6504766861989745,0.07587751934006529,0.15132906494476692,0.22179533108911975,0.516252957978432,0.2408801704193998,0.3712091490361926
F7,0.3214962340417937,0.5161395086291042,1.0,0.421378912545112,0.15709351181360312,0.2655810909523632,0.1459974173481786,0.0882673184712686,0.2937518394241967,0.280946877189327,0.2020219731469835,0.615277147639119,0.4275201275740288,0.20516215972703233
F3,0.5678034817919353,0.7837750160052697,0.421378912545112,0.9999999999999998,0.4303567606028418,0.22100255997645815,0.275997635364296,0.326050797493424,0.09114130074681358,0.10180456806978437,0.49360720595645724,0.5827623304216878,0.2859003108500485,0.31024071427878663
F4,0.7593916500781889,0.7169578970183533,0.15709351181360312,0.4303567606028418,1.0,0.5554330239207191,0.8982051675922014,0.782346333267459,0.23876040376186464,0.10774801548028565,0.0955738508984285,0.14488236840592789,0.36140880206100123,0.3144710338916916
F8,0.40759761700738695,0.29014074254146655,0.2655810909523632,0.22100255997645815,0.5554330239207191,0.9999999999999997,0.6767284838071712,0.4159991475680511,0.04887075881948162,0.7347462123079875,0.17866681669538415,0.41544524995674353,0.27342990269015477,0.04508282781218924
AF4,0.8253224156154755,0.6580285174979859,0.1459974173481786,0.275997635364296,0.8982051675922014,0.6767284838071712,1.0,0.8152934747647061,0.15901544218254665,0.36041562926639226,0.19989923461274617,0.20211772595905256,0.5064686780207664,0.3089876476078104
FP2,0.7209642306232028,0.6504766861989745,0.0882673184712686,0.326050797493424,0.782346333267459,0.4159991475680511,0.8152934747647061,1.0,0.30217088340218196,0.017950331340210818,0.26816333804077563,0.047723082066741,0.3984295594843412,0.3555124559221852
T7,0.11091491512009469,0.07587751934006529,0.2937518394241967,0.09114130074681358,0.23876040376186464,0.04887075881948162,0.15901544218254665,0.30217088340218196,0.9999999999999997,0.15708930337349514,0.20545772830895548,0.016372251798205867,0.13356922978875824,0.057492033687585126
T8,0.19313360258459955,0.15132906494476692,0.280946877189327,0.10180456806978437,0.10774801548028565,0.7347462123079875,0.36041562926639226,0.017950331340210818,0.15708930337349514,1.0,0.0919309002174127,0.663328268277122,0.17663682868141548,0.23318014582556182
P7,0.3547477309881603,0.22179533108911975,0.2020219731469835,0.49360720595645724,0.0955738508984285,0.17866681669538415,0.19989923461274617,0.26816333804077563,0.20545772830895548,0.0919309002174127,0.9999999999999999,0.08177094808905548,0.778546239795387,0.34787651087762467
P8,0.36708959393586105,0.516252957978432,0.615277147639119,0.5827623304216878,0.14488236840592789,0.41544524995674353,0.20211772595905256,0.047723082066741,0.016372251798205867,0.663328268277122,0.08177094808905548,1.0,0.05491201483795349,0.04882081538298926
P3,0.45455360457079497,0.2408801704193998,0.4275201275740288,0.2859003108500485,0.36140880206100123,0.27342990269015477,0.5064686780207664,0.3984295594843412,0.13356922978875824,0.17663682868141548,0.778546239795387,0.05491201483795349,1.0,0.24352399864135266
P4,0.5193813047664704,0.3712091490361926,0.20516215972703233,0.31024071427878663,0.3144710338916916,0.04508282781218924,0.3089876476078104,0.3555124559221852,0.057492033687585126,0.23318014582556182,0.34787651087762467,0.04882081538298926,0.24352399864135266,0.9999999999999999
